element_type,osmid,highway,geometry,old_name,disused:railway,crossing:barrier,railway,public_transport,tram,crossing,barrier,light_rail,name,network,operator,station,wikidata,ref,subway,attribution,network:wikidata,train,wheelchair,massgis:geom_id,source,access,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,air_conditioning,baby_feeding,bicycle,emergency_telephone_code,level,lit,parking,start_date,supervised,tracks,website,wikipedia,network:guid,network:short,network:wikipedia,operator:wikidata,gtfs:stop_id,check_date,opening_date,alt_name,ele,gnis:feature_id,wikimedia_commons,url,wheelchair:description,bus,bicycle_parking,contact:twitter,covered,fee,foot,internet_access,location,motor_vehicle,phone,description,indoor,stroller,check_date:crossing:barrier,fixme,architect,blind,colour,elevator,opening_hours,operator:type,platforms,smoking,surface,bench,bin,line,shelter,tactile_paving,railway:ref,material,iata,local_ref,name:Amtrak,name:MBTA,railway:ref:Amtrak,operator:short,railway:position,railway:signal:direction,railway:signal:position,direction,railway:derail,crossing:bell,crossing:light,locked,railway:signal:main,railway:signal:speed_limit,railway:signal:speed_limit:speed,automatic_door,door,oneway,entrance,railway:local_operated,railway:switch,railway:switch:configuration,railway:switch:movable_frog,railway:turnout_side,addr:city_parent,addr:country,addr:county,fare_zone,addr:neighbourhood,addr:street_1,amenity,lockable,exit,man_made,layer,tunnel,heritage:website,internet,phone:elevator,departures_board,historic,traffic_signals,contact:website,automated,note,seasonal,communication,speaker,tactile_writing:braille:en,emergency,access:conditional,traffic_signals:sound,button_operated,communication:radio,height,width,support,access:disabled,lanes,nodes,condition,massgis:way_id,maxspeed,railway_name,hgv,massgis:ref,cycleway:both,lane_markings,electrified,frequency,gauge,old_railway_operator,owner,ownership,voltage,railway:preferred_direction,incline,cutting,service,passenger,railway:track_ref,usage,highspeed,old_name:1970,railway:atc,railway:ptc,source:old_name:1970,bridge,building,bridge:movable,railway:traffic_mode,railway:bidirectional,change_date:first,change_date:fourth,change_date:second,change_date:third,name:original,operator:fourth,operator:freight,operator:original,operator:passenger,operator:second,operator:third,ford,maxheight,tracktype,note:old_railway_operator,abandoned:railway,railway:cbtc,building:levels,area,lanes:backward,lanes:forward,building:material,toilets,platform:type,bridge:structure,bridge:structure:beam,end_date,passenger_information_display,landuse,nohousenumber,roof:levels,roof:shape,horse,waste_basket,proposed:railway,turn:lanes:backward
way,792379430,,"LINESTRING (-71.114911 42.2990775, -71.1142462 42.3000794)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,yes,,,,,,,,,,,,,,,,,,,,,,,,"[7409309929, 7409309928]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,792379431,,"LINESTRING (-71.1157077 42.2978303, -71.1150851 42.298823)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7409309931, 7409309930]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,792379432,,"LINESTRING (-71.1089926 42.308067, -71.1092999 42.3075923)",,,,rail,,,,,,Northeast Corridor,,Amtrak,,,NHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q23239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7409309937, 1499455164]",,,100 mph,,,,,,contact_line,60,1435,NYNH&H,,,25000,,,,,,3,main,,Shore Line,yes,yes,"New Haven Region Timetable No. 2, January 18, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,792379433,,"LINESTRING (-71.1083407 42.308984, -71.109255 42.3075714)",,,,rail,,,,,,Northeast Corridor,,Amtrak,,,NHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q23239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7409309936, 404738140]",,,120 mph,,,,,,contact_line,60,1435,NYNH&H,,,25000,,,,,,1,main,yes,Shore Line,yes,yes,"New Haven Region Timetable No. 2, January 18, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,792379434,,"LINESTRING (-71.1081061 42.3093466, -71.1083407 42.308984)",,,,rail,,,,,,Northeast Corridor,,Amtrak,,,NHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q23239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7409309935, 7409309936]",,,120 mph,,,,,,contact_line,60,1435,NYNH&H,,,25000,,,,,,,main,yes,Shore Line,yes,yes,"New Haven Region Timetable No. 2, January 18, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,792379436,,"LINESTRING (-71.1081061 42.3093466, -71.1076062 42.3100321)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7409309935, 1499455166]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,792379437,,"LINESTRING (-71.1089926 42.308067, -71.1083407 42.308984)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7409309937, 7409309936]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795409159,,"LINESTRING (-71.1107852 42.3502126, -71.1111364 42.350397, -71.112145 42.3509266, -71.1123224 42.3510161, -71.1124477 42.3510793, -71.1126007 42.3511557, -71.112743 42.3512244, -71.113395 42.3515305, -71.1135384 42.3516026, -71.1136802 42.3516717, -71.1145684 42.3521456)",,,,rail,,,,,,Boston Subdivision,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[276790148, 11021358220, 276790225, 276790226, 7096813788, 7096813800, 7096813790, 276790152, 7096813804, 276790229, 7439519660]",,,40 mph,,,,,,no,,1435,NYC,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795409160,,"LINESTRING (-71.1139847 42.3519002, -71.1136403 42.3517152, -71.1134956 42.3516351, -71.1133062 42.3515362, -71.112704 42.3512518, -71.1125475 42.3511758, -71.1123766 42.3510891, -71.112189 42.3509909, -71.1110406 42.3503947, -71.1107535 42.3502456)",,,,rail,,,,,,Boston Subdivision,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7439519661, 7096896660, 7096896674, 3285237905, 3285237904, 3285237903, 3285237901, 3285237900, 11021334303, 3285237898]",,,40 mph,,,,,,no,,1435,NYC,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795409161,,"LINESTRING (-71.1139847 42.3519002, -71.1145684 42.3521456)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7439519661, 7439519660]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418940,,"LINESTRING (-71.0767907 42.3866635, -71.076796 42.3858173, -71.0767964 42.3856837, -71.0767945 42.3856037, -71.0767922 42.3852888, -71.0767872 42.3848036)",,,,rail,,,,,,Western Route Main Line,MBTA,Massachusetts Bay Transportation Authority,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7110605543, 616760425, 1755028366, 1755028365, 1755028364, 5413402230]",,,30 mph,,,,,,no,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418941,,"LINESTRING (-71.0767538 42.3852874, -71.0767872 42.3848036)",,,,rail,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[642799341, 5413402230]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418947,,"LINESTRING (-71.0584632 42.3451041, -71.0588109 42.344587, -71.0590043 42.3443085, -71.0590862 42.3441928)",,,,rail,,,,,,Middleborough Main Line,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[989096994, 989097247, 989097105, 989097364]",,,60 mph,,,,,,contact_line,,1435,NYNH&H,,,,,,,,suburban,1,main,,Milton Secondary,,,"New Haven Region Timetable No. 2, January 18, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418948,,"LINESTRING (-71.0595277 42.3436689, -71.0596986 42.3434349)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,Yahoo!,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[989097031, 408467495]",,,,,,,,,contact_line,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,,branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418949,,"LINESTRING (-71.0598695 42.3381512, -71.0598547 42.3378421, -71.0598397 42.337548, -71.0598341 42.337364, -71.0598426 42.3371664, -71.0598595 42.3369813, -71.0598991 42.3366635, -71.0599334 42.3363848, -71.0599481 42.3362299, -71.0599553 42.3360309, -71.0599429 42.3358422, -71.0598858 42.3354841, -71.0597197 42.3349079)",,,,rail,,,,,,Middleborough Main Line,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7439603970, 401950230, 990472535, 990472371, 990472223, 990472107, 990472483, 401950232, 401950233, 990472333, 401950234, 401950235, 401950236]",,,60 mph,,,,,,contact_line,,1435,NYNH&H,,,,,,,,suburban,1,main,,Milton Secondary,,,"New Haven Region Timetable No. 2, January 18, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418950,,"LINESTRING (-71.0599444 42.3397938, -71.059942 42.3397456, -71.0598695 42.3381512)",,,,rail,,,,,,Middleborough Main Line,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7439603972, 401950229, 7439603970]",,,60 mph,,,,,,contact_line,,1435,NYNH&H,,,,,,,,suburban,1,main,,Milton Secondary,,,"New Haven Region Timetable No. 2, January 18, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418951,,"LINESTRING (-71.0598621 42.3390714, -71.0598555 42.3389065)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[990471996, 7439603971]",,,60 mph,,,,,,,,1435,,,,,,,,,,2,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418952,,"LINESTRING (-71.0597464 42.3429713, -71.0598406 42.3426873, -71.0598914 42.3424658, -71.0599363 42.3422249, -71.0599592 42.3420109, -71.0599762 42.3418523, -71.0599841 42.3416625, -71.0599717 42.341358, -71.059894 42.339744, -71.0598621 42.3390714)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[989097032, 401950244, 401950245, 990472543, 989097334, 990472081, 990472186, 990472330, 990472479, 990471996]",,,60 mph,,,,,,,,1435,,,,,,,,,,2,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418953,,"LINESTRING (-71.0598555 42.3389065, -71.0598695 42.3381512)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7439603971, 7439603970]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418954,,"LINESTRING (-71.0599444 42.3397938, -71.0598621 42.3390714)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7439603972, 990471996]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418955,,"LINESTRING (-71.0601383 42.3420479, -71.0600003 42.3409385)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[989097109, 401950228]",,,,,,,,,,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418956,,"LINESTRING (-71.0600593 42.3359061, -71.0600767 42.3361165, -71.0600923 42.3363043, -71.060105 42.3364248, -71.0601249 42.3365412, -71.0601502 42.3366483, -71.0601882 42.3367727, -71.0602561 42.3369768, -71.0602933 42.337104, -71.0603168 42.3372171, -71.0603427 42.3374421)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[989097130, 7439603973, 990471952, 990472029, 990472315, 990472462, 990472610, 990471946, 990472663, 990471990, 990472070]",,,,,,,,,contact_line,,1435,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795418957,,"LINESTRING (-71.0571103 42.3472387, -71.0572457 42.3470432, -71.0574611 42.3467258)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,Yahoo!,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[989097404, 989097516, 989097005]",,,10 mph,,,,,,no,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784340,,"LINESTRING (-71.0623064 42.3327829, -71.0624162 42.3326146)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206374, 5485714879]",,,,,,,,,contact_line,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,1,branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784341,,"LINESTRING (-71.0617948 42.3334928, -71.0623639 42.3325968)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206375, 5485714878]",,,,,,,,,no,,1435,NYNH&H,Massachusetts Bay Transportation Authority,state,,,,,,,2,branch,,Dorchester Branch,,,"New Haven Region Timetable No. 2, January 18, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784342,,"LINESTRING (-71.0617948 42.3334928, -71.0623064 42.3327829)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206375, 7443206374]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784343,,"LINESTRING (-71.0604216 42.3380458, -71.0603832 42.3373364, -71.0603802 42.3372812, -71.0603584 42.3368414, -71.0603395 42.3364833, -71.060337 42.3364129, -71.0603412 42.336188, -71.0603454 42.3360984, -71.0603544 42.3360274, -71.0603725 42.335943, -71.0604039 42.3358468, -71.0604484 42.3357392, -71.0605292 42.3355812, -71.0606733 42.3353475, -71.0609138 42.3349679, -71.0609414 42.3349243, -71.0610559 42.3347435, -71.0612341 42.334462, -71.0614096 42.3341851, -71.0615976 42.333886, -71.0619216 42.3333726, -71.0623064 42.3327829)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206380, 7443206381, 989097628, 989097493, 989097689, 995649762, 995649924, 995649591, 995649797, 995649729, 995649942, 995649610, 995649816, 995649977, 995649644, 7439519672, 995649850, 995649513, 995649784, 995650000, 995649872, 7443206374]",,,,,,,,,contact_line,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,1,branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784344,,"LINESTRING (-71.0604745 42.3391678, -71.0604296 42.338193, -71.0604216 42.3380458)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206377, 989097235, 7443206380]",,,,,,,,,contact_line,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,1,branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784345,,"LINESTRING (-71.0603962 42.3385756, -71.060349 42.3375416, -71.0603427 42.3374421, -71.0602957 42.336563, -71.0602899 42.336242, -71.060292 42.3361221, -71.0603047 42.3360387, -71.0603562 42.3358323, -71.0604262 42.3356708, -71.060498 42.3355381, -71.0605994 42.3353735, -71.0608615 42.3349641, -71.0609906 42.3347625, -71.0615404 42.3338933)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,Yahoo!,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206379, 297504640, 990472070, 401950220, 401950221, 401950222, 990472171, 314096467, 990472314, 990472460, 314096469, 7439519671, 314096470, 990472150]",,,,,,,,,contact_line,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,2,branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784346,,"LINESTRING (-71.0603995 42.3386489, -71.0603962 42.3385756)",,,,rail,,,,,,Dorchester Branch,MBTA,MBTA,,,,,,Q171985,,,,Yahoo!,,,,,,,,,,,,,,,,,,,,MBTA,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206378, 7443206379]",,,,,,,,,contact_line,,1435,,Massachusetts Bay Transportation Authority,state,,,,,,,2,branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784347,,"LINESTRING (-71.0603995 42.3386489, -71.0604745 42.3391678)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206378, 7443206377]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784348,,"LINESTRING (-71.0604216 42.3380458, -71.0603962 42.3385756)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7443206380, 7443206379]",,,,,,,,,,,,,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,795784349,,"LINESTRING (-71.0604177 42.3366596, -71.0603832 42.3373364)",,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[995649838, 7443206381]",,,,,,,,,,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,808229777,,"LINESTRING (-71.0748662 42.3702874, -71.0691239 42.367393)",,,,light_rail,,,,,,Green Line,,Massachusetts Bay Transportation Authority,,Q152061,,,Office of Geographic and Environmental Information (MassGIS),,,,10,massgis_import_v0.1_20071013192438,,,,,,,,,,,,,,,,,,en:Green Line (MBTA),,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"[1530484885, 7680902376]",,,,,,,,,contact_line,0,1435,,Massachusetts Bay Transportation Authority,state,600,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,812975008,,"LINESTRING (-71.0597685 42.342024, -71.0598042 42.3418147, -71.0598647 42.3414603)",,,,platform,no,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7593632422, 7593632405, 7593632423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,813249594,,"POLYGON ((-71.0964201 42.3301514, -71.0965039 42.3301853, -71.0962692 42.3305142, -71.0960188 42.3308364, -71.0957637 42.3311242, -71.0956579 42.3310726, -71.096158 42.3304682, -71.0964201 42.3301514))",,,,platform,platform,,,,,,MBTA,Massachusetts Bay Transportation Authority,,,70008;70009,yes,,Q171985,,yes,,,,,,,,,,,,,,,,,,,,,US-MA-MBTA,MBTA,en:Massachusetts Bay Transportation Authority,Q171985,70008;70009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,realtime,,,,,,,,,,,,,,,,,,,,"[7596457617, 7596457618, 7596457621, 7596457620, 7596457622, 7596457619, 7596457623, 7596457617]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
